6|79|2072
6|79|2073
6|79|2080
6|79|2082
6|79|2083
6|79|2090
6|79|2091
6|79|2093
6|79|2094
6|79|2096
6|79|2119
6|79|2121
6|79|2216
6|79|2217
6|79|2219
6|79|2220
6|79|2221
6|79|2222
6|79|2223
6|79|2224
6|79|2225
6|79|2226
6|79|2227
6|79|2228
6|79|2229
6|79|2230
6|79|2231
6|79|2232
6|79|2233
6|79|2234
6|79|2235
6|79|2236
6|79|2237
6|79|2238
6|79|2239
6|79|2240
6|79|2241
6|79|2242
6|79|2243
6|79|2244
6|79|2245
6|79|2246
6|79|2247
6|79|2248
6|79|2249
6|79|2250
6|79|2251
6|79|2252
6|79|2253
6|79|2254
6|79|2255
6|79|2256
6|79|2257
6|79|2258
6|79|2259
6|79|2260
6|79|2261
6|79|2262
6|79|2353
6|79|2354
6|79|2355
6|79|2356
6|79|2357
6|79|2358
6|79|2359
6|79|2360
6|79|2361
6|79|2362
6|80|1393
6|80|1608
6|80|1644
6|80|1915
6|80|1981
6|80|1988
6|80|2081
6|80|2085
6|80|2086
6|80|2097
6|80|2310
6|80|2311
6|80|2312
6|80|2313
6|80|2314
6|80|2315
6|80|2344
6|80|2346
6|80|2347
6|80|2348
6|80|2352
6|81|1393
6|81|1519
6|81|1527
6|81|1605
6|81|1644
6|81|1961
6|81|2071
6|81|2072
6|81|2074
6|85|1069
6|85|1095
6|85|1101
6|85|1322
6|85|1383
6|85|1393
6|85|1512
6|85|1611
6|85|1633
6|85|1634
6|85|1635
6|85|1636
6|85|1653
6|85|1704
6|85|1706
6|85|1742
6|85|1877
6|85|1893
6|85|1955
6|85|1992
6|85|2012
6|85|2015
6|85|2082
6|85|2093
6|85|2108
6|85|2109
6|85|2110
6|85|2112
6|85|2115
6|85|2116
6|85|2117
6|85|2118
6|87|1393
6|87|1915
6|87|1988
6|89|1393
6|89|1675
6|91|1185
6|91|1195
6|91|1393
6|91|1668
6|92|901
6|92|929
6|92|1393
6|92|1906
6|92|1908
6|92|1927
6|92|1957
6|92|1960
6|92|1976
6|92|2005
6|92|2098
6|92|2099
6|92|2101
6|92|2102
6|92|2103
6|92|2104
6|92|2114
6|92|2121
6|92|2123
6|92|2171
6|92|2198
6|93|946
6|93|1010
6|93|1393
6|93|1507
6|93|1979
6|93|1988
6|93|2000
6|93|2111
6|93|2115
6|93|2116
6|93|2117
6|93|2124
6|93|2125
6|93|2126
6|93|2127
6|93|2169
6|94|1393
6|94|1981
6|97|2125
6|98|920
6|98|1185
6|98|1188
6|98|1195
6|98|1207
6|98|1208
6|98|1213
6|98|1218
6|98|1329
6|98|1393
6|98|1512
6|98|1516
6|98|1914
6|98|1986
6|98|1987
6|98|2006
6|98|2007
6|98|2012
6|98|2016
6|98|2026
6|98|2119
6|98|2235
6|98|2236
6|99|962
6|99|984
6|99|1001
6|99|1037
6|99|1446
6|99|1447
6|99|1670
6|99|1921
6|100|972
6|100|1430
6|100|1445
6|100|1459
6|100|1670
6|100|1899
6|100|1906
6|100|1936
6|100|2099
6|100|2104
6|100|2105
6|100|2114
6|100|2121
6|100|2122
6|100|2123
6|100|2189
6|100|2198
